"","group","subject","activity","bod_acc_x_mean","bod_acc_x_sd","bod_acc_y_mean","bod_acc_y_sd","bod_acc_z_mean","bod_acc_z_sd","bod_gyro_x_mean","bod_gyro_x_sd","bod_gyro_y_mean","bod_gyro_y_sd","bod_gyro_z_mean","bod_gyro_z_sd","tot_acc_x_mean","tot_acc_x_sd","tot_acc_y_mean","tot_acc_y_sd","tot_acc_z_mean","tot_acc_z_sd"
"156","train",26,"LAYING",-0.00122203810483697,0.0111272660203176,-0.0010759953551472,0.00455343000443595,0.00109180788306312,0.00575852629821793,0.0109418445104543,0.0100630257605276,-0.00721646111927529,0.0178276726840603,0.0292567790642997,0.0168935879705841,-0.104909050389597,0.0049575873372315,0.81898225599301,0.00344532914304797,0.599474594418174,0.00485345860202859
"157","test",27,"WALKING",-0.000149672883608827,0.21284609236581,0.000257155793152412,0.140590168311747,-0.00149137185294682,0.129249908744868,-0.0597289915398026,0.344361477945506,0.0170685330708059,0.362056256952711,0.0141340968396162,0.365310313722301,1.00370603471765,0.212544424455348,-0.168947878267993,0.139859716330125,-0.131046397890392,0.128546355177425
"158","test",27,"WALKING_UPSTAIRS",-0.00243288825597426,0.229970234477137,-0.00155107786253983,0.156546147915989,-0.0050287061566299,0.141250986980393,-0.068439899939185,0.381753734719626,0.034523197957091,0.317202257729016,0.0238100485789982,0.404431892517754,0.947137929748775,0.229202824955207,-0.21248506218511,0.153323816160217,-0.300105698559222,0.139404180614513
"159","test",27,"WALKING_DOWNSTAIRS",0.0041151080609375,0.381044464979374,0.00187865207728338,0.155976693516678,-0.00149646042804155,0.139628674685552,-0.136294460337784,0.555164297071906,0.02619848853419,0.398990338030735,0.0293712710093928,0.361370024002332,0.998508945756392,0.380282235254576,-0.146794040740355,0.154779168802483,-0.14464912836977,0.138172854911299
"160","test",27,"SITTING",-0.000748992606980601,0.0051095301739242,0.000845081734739665,0.00650781234312802,0.000920238230581138,0.00911234331618663,-0.00980627148723996,0.0116554004301526,-0.00243588283629286,0.0155638563620317,-0.00130896586269194,0.0137946812871766,0.928641131283482,0.00337699020882072,0.231579253960938,0.00439395196794226,0.267037987510045,0.00598124480491033
"161","test",27,"STANDING",0.000410339167937539,0.00402913833923142,0.000285816472402539,0.00931909683138334,0.000155861659168105,0.00975905091552575,0.000972796377393164,0.0279159115027355,0.0030847320945248,0.0153236761177827,-0.00648334665858828,0.0112283227141522,1.01882910061523,0.00361756408465488,-0.169925759680078,0.00767502212751702,-0.0108464520287243,0.00741588680048142
"162","test",27,"LAYING",-0.000715774459380279,0.00833806368419874,-0.00044510517114584,0.00449057379219591,0.0002008160184178,0.00542090616547262,0.00838708109514896,0.0113413333223137,-0.00968208361351541,0.0139192015866419,0.0143423844917775,0.0125784011463503,-0.0401348220525021,0.00550292957101586,0.584774068549409,0.00410540667002806,0.825464206535051,0.00470341858841262
"163","train",28,"WALKING",0.000752701339803241,0.231071108744951,0.00076693321725868,0.152359492048932,0.00151723197232639,0.128707651610529,-0.0806734690976128,0.433730694543301,0.0257609634136285,0.386727437940199,0.0131595852212818,0.368782583522583,1.00331490865162,0.230685808330821,-0.210204494235903,0.151360388925575,-0.127744867128284,0.127511421746503
"164","train",28,"WALKING_UPSTAIRS",-0.00320866146053462,0.24780536545411,-0.00566801100804075,0.147528554444107,-0.00436260363939798,0.131087354374562,-0.104875886137384,0.421109125627156,0.0431467744525888,0.400223811233222,0.0076958431196538,0.394308913908028,0.936820420481005,0.246949163972132,-0.320416285860769,0.14453334423281,-0.270513313718903,0.127918864177608
"165","train",28,"WALKING_DOWNSTAIRS",0.00331095781681726,0.366986276035915,-0.00256218909384171,0.199262054359869,-9.29366437601902e-05,0.121688184595372,-0.116977051978838,0.638010909111823,0.0367719309682762,0.569372044436546,0.0231428736772079,0.337666099177499,0.996227789402174,0.366347954249648,-0.220106273922137,0.198212216899923,-0.124996057699287,0.120205916014706
"166","train",28,"SITTING",-0.000123264144005642,0.00682547706207083,-0.000735519019102691,0.0119598204604238,-0.0010604921564197,0.0143630056034888,-0.0064221281444911,0.0192246979036488,0.00313563108304253,0.0353179944226165,0.000306541261867188,0.0231252154537887,0.977262928927951,0.00636612546712166,-0.0951346759403429,0.00982517803290894,0.126478490834948,0.0117565385449679
"167","train",28,"STANDING",4.51944329906052e-05,0.00864007214933914,-6.57518092072785e-05,0.022893405153999,0.000570912089047864,0.0200574451771353,0.00242029376381448,0.102553203311423,0.000198311946478837,0.0477127820543653,8.16653749469937e-05,0.0382340663657623,1.00655688045886,0.00818333758642474,-0.229354074604134,0.0205299119179509,-0.0428700391419244,0.0169184328323879
"168","train",28,"LAYING",-0.000342564286266641,0.0114486853915423,0.000201606224096484,0.0109848269828329,-1.22932526335937e-05,0.0107759680829771,0.0106302927827846,0.0407108048875602,-0.0104337201940339,0.0325340677228267,0.00320715394940145,0.0203302935092136,-0.0114023682513672,0.00927947609867513,0.162148862158203,0.00866799354375578,0.00994805870117188,0.00932550779682558
"169","test",29,"WALKING",-0.00114907430017659,0.269609243661972,0.000444050024882076,0.156590523677065,0.000553390141995872,0.139420572068048,0.0203363404825678,0.351161311727368,-0.00344072565208137,0.628823643417608,-0.000286608200722288,0.277585895619116,1.01516424041863,0.26914188476776,-0.108657897050593,0.156144099200744,0.0889569869437515,0.137623024726756
"170","test",29,"WALKING_UPSTAIRS",-0.00250443714551977,0.298230898770904,-0.00671815837600606,0.15172120436553,-0.00320197319943559,0.200828618848547,0.124663075774083,0.589579950449707,-0.0352114136439254,0.803501462342807,-0.000398766146795281,0.304820000206078,0.990389250589923,0.296913431788999,-0.215496329494786,0.149348658015032,0.0348855260058705,0.193661803382966
"171","test",29,"WALKING_DOWNSTAIRS",0.00320758058274414,0.380729466071983,0.00115232243517708,0.151302413148713,0.00336076483104167,0.142623067451562,-0.0100429886314128,0.627195577067993,-0.00486041562519531,0.468659313926175,-0.00181833192034831,0.335801705013197,1.00969901619466,0.379627264367431,-0.0567924179887012,0.148195873456187,0.0882126300572786,0.137091426148942
"172","test",29,"SITTING",-8.15641525372135e-05,0.00437788365421134,0.000266176598533854,0.00792544933302948,-0.00069509552309974,0.00865874571406693,-0.0105736248255046,0.0102247894661664,-0.000560017877873828,0.0108793026051912,-0.0125178640810366,0.0160380059031306,0.966153624427083,0.00279713206791858,0.173785008744792,0.00460657319895053,0.275091319674479,0.00518777286200148
"173","test",29,"STANDING",8.02273955768029e-05,0.00268899934992145,-6.42174515523317e-05,0.0069662007844982,-0.000116090988365625,0.00657239188556589,6.94343238810337e-05,0.0207590375736623,0.0010083357562506,0.00936724538112502,-0.00158200171385481,0.0102280309326453,1.02497509223558,0.00249866665317509,-0.0404220168176563,0.00591091776953666,0.0254278959450958,0.00574798005876779
"174","test",29,"LAYING",0.00200298783249685,0.00649809720557254,-3.0628438827808e-05,0.00338434809624387,-0.00038135441482971,0.00529357458579214,0.00190467512063587,0.00660990558056277,-0.000831667499335156,0.00751338166535641,0.0181812389240459,0.0141691453176545,0.0924597110348732,0.00337934430674588,0.824542284737319,0.00287098961509116,0.574346089662591,0.00402697320777482
"175","train",30,"WALKING",-0.000240909416594952,0.213738559409272,-0.00023597005665625,0.143036410607487,0.00319866433296875,0.16127394143345,-0.0188485731354808,0.534660244959964,0.00425411505637019,0.772225234659106,-0.00105158165505288,0.398468166815222,1.01808312405048,0.213355543953226,-0.139655392313875,0.141844481018954,-0.00618352469072837,0.157730753638892
"176","train",30,"WALKING_UPSTAIRS",-0.00126948207129808,0.212482226738078,-0.00429734234890625,0.150637359952658,-0.00541423122460337,0.187344780210132,0.0248711141269712,0.441371868512732,-0.00163497020100565,0.703564520608795,-0.00215225612540865,0.383524352445608,0.9934423609375,0.21077427518864,-0.212603276313526,0.144070099385813,-0.0326963032998942,0.174402745092772
"177","train",30,"WALKING_DOWNSTAIRS",0.00115711926984627,0.307757069334042,-0.000157477854823589,0.167739245024169,0.00275157015383064,0.1439105605044,-0.0483540124795287,0.640444851397205,0.00227018435255796,0.548613368791548,0.00143575625289818,0.343531147562091,1.01437715564516,0.306668291485617,-0.108652484177335,0.164330689298319,0.0255376209113231,0.138145811131988
"178","train",30,"SITTING",-0.0019041208092849,0.00671667138197607,0.00476826321738785,0.012278354904363,0.00290441717504083,0.0118105446889517,-0.00842381661672383,0.0119710233210611,-6.39235492666327e-06,0.019900495588144,-0.00714010054894555,0.0238473664749334,0.917591489667339,0.00594391625840375,0.137267809684753,0.0101781717921999,0.336190003112399,0.00891681182527478
"179","train",30,"STANDING",-9.54288057907839e-05,0.00866768522738215,6.38676100415783e-05,0.0202052601769431,-0.000148180825106462,0.0186503201729175,6.29407808792371e-05,0.0787459977335091,0.00329859679348814,0.0472333848480073,-0.00269153165282548,0.0355293063052028,1.02059009465042,0.00858412074013675,-0.082050871446544,0.0173944214423634,0.018211943618419,0.0157735987442189
"180","train",30,"LAYING",0.000712655419118304,0.00907759440378793,-0.00121228322621984,0.00953810845326323,0.00153591426932232,0.00893464366706851,0.000921674406119754,0.0244946907916562,-0.000816406783695312,0.0279393958060741,0.00332580912756205,0.0172485088821353,0.0926206399243973,0.00834016404225732,0.748580899921875,0.00903171658206128,0.665698158147321,0.0082895778203557
